File Name,Labels
mwjk2cf2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2cj2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2ak2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2ao2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2as2,"['stutter', 'correct', 'stutter']"
mwjk2aq2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2dm2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct']"
mwjk2bt1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2cq2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2ch2,"['correct', 'correct', 'correct', 'correct', 'correct', 'repeat', 'correct', 'correct']"
mwjk2ah2,"['correct', 'stutter', 'correct', 'correct', 'correct']"
mwjk2dq2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2cc2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2bv2,"['correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2cl2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2ca2,"['correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2ac2,"['incorrect', 'correct', 'correct', 'correct']"
mwjk2dv2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2dw2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2cs2,"['correct', 'skip', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2av2,"['correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct']"
mwjk2af2,"['correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
mwjk2bm2,"['correct', 'repeat', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2aw2,"['stutter', 'correct', 'correct', 'stutter']"
mwjk2dd2,"['correct', 'correct', 'correct', 'correct']"
mwjk2cp2,"['correct', 'skip', 'correct', 'correct', 'correct', 'correct', 'stutter']"
mwjk2cw2,"['correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2au2,"['stutter', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct']"
mwjk2cr2,"['correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2ad2,"['correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct']"
mwjk2az2,"['correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2am2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2cm2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2bk2,"['correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct']"
mwjk2bc2,"['correct', 'stutter', 'correct', 'correct', 'correct']"
mwjk2dt2,"['correct', 'correct', 'stutter', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2cg2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2at2,"['correct', 'correct', 'correct', 'correct']"
mwjk2cd2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2bg2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
mwjk2bj2,"['correct', 'correct', 'incorrect', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2an1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2bs2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2bh2,"['stutter', 'correct', 'correct', 'correct']"
mwjk2ds2,"['correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
mwjk2dr2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2bb2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2cv2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2aj2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2df2,"['correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2ag2,"['correct', 'correct', 'correct']"
mwjk2by2,"['correct', 'correct', 'correct']"
mwjk2ap2,"['correct', 'correct', 'correct', 'correct', 'stutter', 'correct']"
mwjk2bo2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2ce2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2al2,"['correct', 'skip', 'correct', 'correct', 'correct']"
mwjk2ct2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2dc2,"['stutter', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct']"
mwjk2cz2,"['correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'stutter']"
mwjk2ck1,"['correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2bf2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2de2,"['correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2be2,"['correct', 'stutter', 'repeat', 'correct', 'correct', 'correct']"
mwjk2bp2,"['correct', 'correct', 'correct', 'correct', 'stutter']"
mwjk2do2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2ba2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2bd2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2bi2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
mwjk2bq2,"['correct', 'correct', 'correct', 'correct']"
mwjk2dj2,"['stutter', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct']"
mwjk2ci2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2bx1,"['correct', 'correct', 'correct']"
mwjk2dh2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2br2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2bw2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
mwjk2bl2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2ay2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2bz2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2du2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2dg2,"['incorrect', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
mwjk2ax2,"['correct', 'correct', 'incorrect', 'correct', 'correct', 'correct']"
mwjk2aa2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2cb2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2dk2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2co2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2cn2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2dl2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2di2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2bu1,"['correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2ai2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct']"
mwjk2db2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mwjk2dn2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
fuxn1ab2,"['stutter', 'correct', 'incorrect', 'correct', 'correct']"
fuxn1ar2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fuxn1as2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'stutter']"
fuxn1bo2,"['correct', 'correct', 'correct', 'stutter', 'stutter']"
fuxn1aj2,"['correct', 'correct', 'stutter', 'stutter', 'correct']"
fuxn1bl2,"['correct', 'correct', 'stutter', 'stutter']"
fuxn1ay2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct']"
fuxn1ah1,"['correct', 'correct']"
fuxn1aq2,"['correct', 'correct', 'stutter', 'correct', 'correct']"
fuxn1bh2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fuxn1at2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fuxn1ba2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct']"
fuxn1af2,"['correct', 'correct', 'correct', 'stutter']"
fuxn1am2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct']"
fuxn1ad2,"['stutter', 'correct', 'correct', 'correct']"
fuxn1bg2,"['correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct']"
fuxn1bf2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fuxn1bc2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fuxn1bi2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct']"
fuxn1al2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fuxn1an2,"['correct', 'correct', 'correct', 'stutter', 'correct', 'correct']"
fuxn1ae2,"['correct', 'correct', 'correct', 'correct', 'stutter', 'correct']"
fuxn1bk2,"['correct', 'stutter', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct']"
fuxn1ak2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fuxn1ag2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fuxn1az2,"['stutter', 'correct', 'correct', 'stutter', 'repeat']"
fuxn1ax2,"['correct', 'correct', 'correct', 'correct', 'correct', 'repeat']"
fuxn1bd2,"['correct', 'correct', 'stutter', 'correct', 'correct']"
fuxn1bm2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'stutter']"
fuxn1bj2,"['correct', 'correct', 'correct', 'correct', 'correct']"
fuxn1au2,"['correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'incorrect', 'correct', 'correct']"
fuxn1bb2,"['correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct']"
fuxn1ai2,"['correct', 'correct', 'correct', 'correct']"
fuxn1aa2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
fuxn1be2,"['correct', 'stutter', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fuxn1ao2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fuxn1av2,"['correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
fuxn1ap2,"['correct', 'stutter', 'correct', 'correct', 'correct', 'stutter', 'correct']"
fuxn1ac2,"['repeat', 'stutter', 'correct', 'correct', 'correct']"
fuxn1bn2,"['correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct']"
fuxn1aw2,"['correct', 'correct', 'correct', 'correct', 'correct']"
fadh1aa2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkep2ab1,"['correct', 'correct', 'correct', 'correct', 'correct']"
fkep2bo1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkep2ap2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkep2bk2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkep2ax2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkep2bu2,"['correct', 'repeat', 'correct', 'correct', 'correct']"
fkep2ar1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkep2cl1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkep2bc1,"['correct', 'correct', 'correct', 'correct', 'correct']"
fkep2al2,"['correct', 'correct', 'correct', 'correct', 'correct']"
fkep2ch2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkep2am2,"['correct', 'skip', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkep2bx1,"['correct', 'correct', 'correct']"
fkep2bv1,"['correct', 'correct', 'correct', 'correct', 'correct']"
fkep2bm1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkep2bb2,"['correct', 'correct', 'correct', 'skip', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkep2az2,"['correct', 'correct', 'correct', 'correct', 'correct']"
fkep2at1,"['correct', 'correct', 'correct', 'correct']"
fkep2bg1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkep2an2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkep2ba2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkep2cm2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkep2cp2,"['incorrect', 'stutter', 'correct', 'correct', 'correct', 'correct', 'stutter']"
fkep2ao1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkep2cf1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkep2ci2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkep2ac1,"['correct', 'correct', 'correct', 'correct']"
fkep2bi2,"['correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkep2bf2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
fkep2bt1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkep2bq2,"['stutter', 'correct', 'correct', 'correct']"
fkep2bn2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkep2bw2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkep2af1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkep2bp2,"['correct', 'correct', 'correct', 'incorrect', 'correct']"
fkep2ay2,"['correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkep2ca2,"['correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkep2cb1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkep2au1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkep2ak2,"['correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkep2ck1,"['correct', 'correct', 'correct', 'correct', 'correct']"
fkep2co1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkep2cd2,"['correct', 'correct', 'correct', 'skip', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
